instant,data,season,ano,mes,hora,feriado,dia_semana,dia_util,clima,temperatura_normalizada,sensacao_termica_normalizada,umidade_normalizada,vento_normalizado,usuarios_casuais,usuarios_registrados,total_locacoes,periodo_dia,nivel_demanda,descricao_clima,descricao_estacao
13091,2012-07-04,3,1,7,15,True,3,False,1,0.92,0.8485,0.35,0.2985,155,299,454,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13092,2012-07-04,3,1,7,16,True,3,False,1,0.92,0.8485,0.35,0.2537,163,226,389,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13093,2012-07-04,3,1,7,17,True,3,False,1,0.92,0.8485,0.35,0.2985,161,253,414,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13094,2012-07-04,3,1,7,18,True,3,False,1,0.9,0.8485,0.42,0.194,159,271,430,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13095,2012-07-04,3,1,7,19,True,3,False,1,0.86,0.803,0.47,0.2239,177,255,432,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13096,2012-07-04,3,1,7,20,True,3,False,1,0.86,0.803,0.47,0.2239,237,314,551,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13097,2012-07-04,3,1,7,21,True,3,False,1,0.84,0.803,0.53,0.1343,222,362,584,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13098,2012-07-04,3,1,7,22,True,3,False,1,0.82,0.7879,0.56,0.2239,175,327,502,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13099,2012-07-04,3,1,7,23,True,3,False,2,0.78,0.697,0.43,0.0896,31,152,183,NOITE,MEDIA,NEVOA_NUBLADO,OUTONO
13100,2012-07-05,3,1,7,0,False,4,True,1,0.74,0.6667,0.51,0.1045,17,71,88,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13101,2012-07-05,3,1,7,1,False,4,True,1,0.74,0.6667,0.51,0.2836,6,24,30,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13102,2012-07-05,3,1,7,2,False,4,True,1,0.74,0.6667,0.51,0.0,4,14,18,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13103,2012-07-05,3,1,7,3,False,4,True,1,0.72,0.6667,0.54,0.194,2,5,7,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13104,2012-07-05,3,1,7,4,False,4,True,1,0.72,0.6667,0.58,0.0,0,7,7,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13105,2012-07-05,3,1,7,5,False,4,True,1,0.72,0.6818,0.62,0.0,1,28,29,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13106,2012-07-05,3,1,7,6,False,4,True,1,0.72,0.6667,0.58,0.0,3,130,133,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13107,2012-07-05,3,1,7,7,False,4,True,1,0.76,0.697,0.55,0.0,27,316,343,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13108,2012-07-05,3,1,7,8,False,4,True,1,0.8,0.7424,0.49,0.1343,36,514,550,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13109,2012-07-05,3,1,7,9,False,4,True,1,0.84,0.7879,0.49,0.2985,47,246,293,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13110,2012-07-05,3,1,7,10,False,4,True,1,0.86,0.7879,0.44,0.3582,69,117,186,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13111,2012-07-05,3,1,7,11,False,4,True,1,0.9,0.8182,0.35,0.2985,107,137,244,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13112,2012-07-05,3,1,7,12,False,4,True,1,0.9,0.8182,0.35,0.3582,88,188,276,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13113,2012-07-05,3,1,7,13,False,4,True,1,0.92,0.8333,0.33,0.2239,129,181,310,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13114,2012-07-05,3,1,7,14,False,4,True,1,0.92,0.8333,0.33,0.3284,87,154,241,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13115,2012-07-05,3,1,7,15,False,4,True,1,0.92,0.8333,0.33,0.3582,71,183,254,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13116,2012-07-05,3,1,7,16,False,4,True,1,0.92,0.8333,0.33,0.2537,109,324,433,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13117,2012-07-05,3,1,7,17,False,4,True,1,0.92,0.8485,0.35,0.1642,114,575,689,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13118,2012-07-05,3,1,7,18,False,4,True,2,0.9,0.8333,0.39,0.3284,96,511,607,NOITE,ALTA,NEVOA_NUBLADO,OUTONO
13119,2012-07-05,3,1,7,19,False,4,True,2,0.88,0.803,0.39,0.2537,128,375,503,NOITE,ALTA,NEVOA_NUBLADO,OUTONO
13120,2012-07-05,3,1,7,20,False,4,True,2,0.86,0.7879,0.41,0.2239,78,243,321,NOITE,ALTA,NEVOA_NUBLADO,OUTONO
13121,2012-07-05,3,1,7,21,False,4,True,1,0.84,0.7727,0.47,0.194,91,232,323,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13122,2012-07-05,3,1,7,22,False,4,True,1,0.82,0.803,0.59,0.1343,63,162,225,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13123,2012-07-05,3,1,7,23,False,4,True,1,0.8,0.7576,0.55,0.1642,32,99,131,NOITE,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13124,2012-07-06,3,1,7,0,False,5,True,1,0.78,0.7424,0.62,0.1343,39,63,102,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13125,2012-07-06,3,1,7,1,False,5,True,1,0.78,0.7273,0.55,0.2239,7,22,29,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13126,2012-07-06,3,1,7,2,False,5,True,1,0.76,0.7121,0.62,0.1343,4,13,17,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13127,2012-07-06,3,1,7,3,False,5,True,2,0.74,0.697,0.7,0.194,1,6,7,MADRUGADA,BAIXA,NEVOA_NUBLADO,OUTONO
13128,2012-07-06,3,1,7,4,False,5,True,1,0.74,0.697,0.66,0.2239,2,4,6,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13129,2012-07-06,3,1,7,5,False,5,True,1,0.74,0.697,0.66,0.194,4,31,35,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13130,2012-07-06,3,1,7,6,False,5,True,1,0.74,0.697,0.66,0.194,4,127,131,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13131,2012-07-06,3,1,7,7,False,5,True,1,0.78,0.697,0.46,0.1343,20,333,353,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13132,2012-07-06,3,1,7,8,False,5,True,1,0.8,0.7121,0.41,0.1642,28,557,585,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13133,2012-07-06,3,1,7,9,False,5,True,1,0.82,0.7273,0.36,0.1343,55,249,304,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13134,2012-07-06,3,1,7,10,False,5,True,1,0.86,0.7424,0.3,0.0,80,130,210,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13135,2012-07-06,3,1,7,11,False,5,True,1,0.84,0.7273,0.32,0.0896,92,141,233,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13136,2012-07-06,3,1,7,12,False,5,True,1,0.88,0.7576,0.28,0.1045,111,220,331,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13137,2012-07-06,3,1,7,13,False,5,True,1,0.9,0.7879,0.27,0.1045,99,194,293,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13138,2012-07-06,3,1,7,14,False,5,True,1,0.9,0.803,0.31,0.1642,91,184,275,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13139,2012-07-06,3,1,7,15,False,5,True,1,0.92,0.8182,0.29,0.194,79,206,285,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13140,2012-07-06,3,1,7,16,False,5,True,1,0.92,0.8182,0.29,0.1045,69,300,369,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13141,2012-07-06,3,1,7,17,False,5,True,1,0.92,0.8182,0.29,0.0,90,486,576,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13142,2012-07-06,3,1,7,18,False,5,True,1,0.9,0.803,0.33,0.2537,106,454,560,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13143,2012-07-06,3,1,7,19,False,5,True,1,0.88,0.7879,0.35,0.2239,112,306,418,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13144,2012-07-06,3,1,7,20,False,5,True,1,0.86,0.7727,0.39,0.1045,91,245,336,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13145,2012-07-06,3,1,7,21,False,5,True,1,0.82,0.7727,0.52,0.1343,77,223,300,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13146,2012-07-06,3,1,7,22,False,5,True,1,0.8,0.7576,0.55,0.194,78,210,288,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13147,2012-07-06,3,1,7,23,False,5,True,1,0.8,0.7879,0.63,0.1045,27,137,164,NOITE,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13148,2012-07-07,3,1,7,0,False,6,False,1,0.78,0.7576,0.66,0.1343,35,115,150,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13149,2012-07-07,3,1,7,1,False,6,False,1,0.76,0.7273,0.7,0.1642,16,55,71,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13150,2012-07-07,3,1,7,2,False,6,False,1,0.76,0.7424,0.72,0.1642,11,47,58,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13151,2012-07-07,3,1,7,3,False,6,False,1,0.74,0.7121,0.74,0.1343,12,19,31,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13152,2012-07-07,3,1,7,4,False,6,False,1,0.74,0.7121,0.74,0.1642,3,13,16,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13153,2012-07-07,3,1,7,5,False,6,False,1,0.74,0.7121,0.74,0.194,2,12,14,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13154,2012-07-07,3,1,7,6,False,6,False,1,0.74,0.7121,0.74,0.1045,4,27,31,MANHA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13155,2012-07-07,3,1,7,7,False,6,False,1,0.78,0.7576,0.66,0.1045,8,63,71,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13156,2012-07-07,3,1,7,8,False,6,False,1,0.82,0.8333,0.63,0.194,32,120,152,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13157,2012-07-07,3,1,7,9,False,6,False,1,0.84,0.8333,0.59,0.1642,69,187,256,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13158,2012-07-07,3,1,7,10,False,6,False,1,0.92,0.8636,0.37,0.2239,100,225,325,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13159,2012-07-07,3,1,7,11,False,6,False,1,0.94,0.8788,0.38,0.194,122,245,367,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13160,2012-07-07,3,1,7,12,False,6,False,1,0.96,0.8636,0.31,0.3582,124,218,342,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13161,2012-07-07,3,1,7,13,False,6,False,2,0.96,0.8636,0.31,0.2537,116,244,360,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13162,2012-07-07,3,1,7,14,False,6,False,2,0.96,0.8636,0.3,0.1343,105,203,308,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13163,2012-07-07,3,1,7,15,False,6,False,1,0.96,0.8485,0.26,0.0,113,193,306,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13164,2012-07-07,3,1,7,16,False,6,False,1,1.0,0.8636,0.19,0.1642,102,192,294,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13165,2012-07-07,3,1,7,17,False,6,False,1,0.96,0.8485,0.26,0.1343,103,176,279,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13166,2012-07-07,3,1,7,18,False,6,False,1,0.94,0.8333,0.29,0.0896,83,194,277,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13167,2012-07-07,3,1,7,19,False,6,False,1,0.92,0.8333,0.33,0.1343,68,219,287,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13168,2012-07-07,3,1,7,20,False,6,False,1,0.9,0.8182,0.37,0.1642,79,197,276,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13169,2012-07-07,3,1,7,21,False,6,False,1,0.88,0.7879,0.37,0.194,51,150,201,NOITE,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13170,2012-07-07,3,1,7,22,False,6,False,1,0.84,0.8333,0.59,0.194,56,164,220,NOITE,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13171,2012-07-07,3,1,7,23,False,6,False,1,0.84,0.8182,0.56,0.1642,34,114,148,NOITE,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13172,2012-07-08,3,1,7,0,False,0,False,1,0.82,0.7879,0.56,0.1343,22,125,147,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13173,2012-07-08,3,1,7,1,False,0,False,1,0.82,0.7879,0.56,0.1045,25,99,124,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13174,2012-07-08,3,1,7,2,False,0,False,1,0.82,0.7727,0.52,0.1045,11,59,70,MADRUGADA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13175,2012-07-08,3,1,7,3,False,0,False,1,0.8,0.7727,0.59,0.1045,1,34,35,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13176,2012-07-08,3,1,7,4,False,0,False,1,0.78,0.7576,0.66,0.1045,2,11,13,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13177,2012-07-08,3,1,7,5,False,0,False,1,0.78,0.7424,0.62,0.0,1,5,6,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13178,2012-07-08,3,1,7,6,False,0,False,1,0.78,0.7727,0.7,0.1343,5,16,21,MANHA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13179,2012-07-08,3,1,7,7,False,0,False,1,0.8,0.803,0.66,0.0,19,33,52,MANHA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13180,2012-07-08,3,1,7,8,False,0,False,1,0.84,0.803,0.53,0.1343,35,95,130,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13181,2012-07-08,3,1,7,9,False,0,False,1,0.86,0.8182,0.5,0.1045,70,172,242,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13182,2012-07-08,3,1,7,10,False,0,False,1,0.9,0.8636,0.45,0.0,85,234,319,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13183,2012-07-08,3,1,7,11,False,0,False,1,0.92,0.8939,0.42,0.2985,120,269,389,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13184,2012-07-08,3,1,7,12,False,0,False,1,0.92,0.8939,0.42,0.194,105,271,376,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13185,2012-07-08,3,1,7,13,False,0,False,1,0.94,0.8788,0.38,0.2537,118,219,337,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13186,2012-07-08,3,1,7,14,False,0,False,1,0.96,0.9091,0.36,0.1642,77,235,312,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13187,2012-07-08,3,1,7,15,False,0,False,3,0.92,0.8939,0.42,0.2836,80,218,298,TARDE,ALTA,CHUVA_NEVE_LEVE,OUTONO
13188,2012-07-08,3,1,7,16,False,0,False,2,0.8,0.803,0.66,0.2239,65,226,291,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13189,2012-07-08,3,1,7,17,False,0,False,1,0.78,0.7424,0.59,0.0,68,202,270,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13190,2012-07-08,3,1,7,18,False,0,False,1,0.78,0.7424,0.62,0.1045,54,199,253,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13191,2012-07-08,3,1,7,19,False,0,False,1,0.78,0.7424,0.62,0.1642,66,184,250,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13192,2012-07-08,3,1,7,20,False,0,False,1,0.76,0.7273,0.7,0.0896,79,206,285,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13193,2012-07-08,3,1,7,21,False,0,False,1,0.76,0.7273,0.7,0.1343,58,149,207,NOITE,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13194,2012-07-08,3,1,7,22,False,0,False,3,0.74,0.697,0.7,0.0896,12,110,122,NOITE,MEDIA,CHUVA_NEVE_LEVE,OUTONO
13195,2012-07-08,3,1,7,23,False,0,False,3,0.68,0.6364,0.83,0.0896,25,98,123,NOITE,MEDIA,CHUVA_NEVE_LEVE,OUTONO
13196,2012-07-09,3,1,7,0,False,1,True,2,0.68,0.6364,0.89,0.0896,6,33,39,MADRUGADA,BAIXA,NEVOA_NUBLADO,OUTONO
13197,2012-07-09,3,1,7,1,False,1,True,3,0.7,0.6667,0.89,0.1045,5,13,18,MADRUGADA,BAIXA,CHUVA_NEVE_LEVE,OUTONO
13198,2012-07-09,3,1,7,2,False,1,True,3,0.7,0.6667,0.89,0.194,1,4,5,MADRUGADA,BAIXA,CHUVA_NEVE_LEVE,OUTONO
13199,2012-07-09,3,1,7,3,False,1,True,3,0.7,0.6667,0.89,0.194,0,5,5,MADRUGADA,BAIXA,CHUVA_NEVE_LEVE,OUTONO
13200,2012-07-09,3,1,7,4,False,1,True,3,0.66,0.5909,0.89,0.3881,1,1,2,MADRUGADA,BAIXA,CHUVA_NEVE_LEVE,OUTONO
13201,2012-07-09,3,1,7,5,False,1,True,2,0.66,0.6061,0.83,0.2239,1,27,28,MADRUGADA,BAIXA,NEVOA_NUBLADO,OUTONO
13202,2012-07-09,3,1,7,6,False,1,True,3,0.64,0.5758,0.89,0.2537,6,86,92,MANHA,MEDIA,CHUVA_NEVE_LEVE,OUTONO
13203,2012-07-09,3,1,7,7,False,1,True,3,0.66,0.6061,0.83,0.2239,7,223,230,MANHA,ALTA,CHUVA_NEVE_LEVE,OUTONO
13204,2012-07-09,3,1,7,8,False,1,True,2,0.66,0.6061,0.83,0.1642,26,429,455,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
13205,2012-07-09,3,1,7,9,False,1,True,2,0.66,0.6061,0.83,0.1642,38,325,363,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
13206,2012-07-09,3,1,7,10,False,1,True,2,0.66,0.6061,0.83,0.194,58,117,175,MANHA,MEDIA,NEVOA_NUBLADO,OUTONO
13207,2012-07-09,3,1,7,11,False,1,True,2,0.72,0.6818,0.62,0.1343,72,144,216,MANHA,MEDIA,NEVOA_NUBLADO,OUTONO
13208,2012-07-09,3,1,7,12,False,1,True,2,0.74,0.6818,0.58,0.1343,61,205,266,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13209,2012-07-09,3,1,7,13,False,1,True,2,0.76,0.697,0.55,0.2537,67,188,255,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13210,2012-07-09,3,1,7,14,False,1,True,2,0.74,0.6818,0.55,0.2537,58,184,242,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13211,2012-07-09,3,1,7,15,False,1,True,2,0.76,0.6818,0.45,0.2239,66,214,280,TARDE,ALTA,NEVOA_NUBLADO,OUTONO
13212,2012-07-09,3,1,7,16,False,1,True,1,0.78,0.697,0.4,0.2836,88,325,413,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13213,2012-07-09,3,1,7,17,False,1,True,1,0.78,0.697,0.4,0.1642,108,741,849,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13214,2012-07-09,3,1,7,18,False,1,True,1,0.76,0.6818,0.48,0.1343,82,790,872,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13215,2012-07-09,3,1,7,19,False,1,True,1,0.74,0.6818,0.55,0.1642,88,543,631,NOITE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13216,2012-07-09,3,1,7,20,False,1,True,2,0.74,0.6818,0.55,0.1045,69,378,447,NOITE,ALTA,NEVOA_NUBLADO,OUTONO
13217,2012-07-09,3,1,7,21,False,1,True,2,0.74,0.6818,0.55,0.0896,33,298,331,NOITE,ALTA,NEVOA_NUBLADO,OUTONO
13218,2012-07-09,3,1,7,22,False,1,True,2,0.72,0.6667,0.58,0.1045,35,189,224,NOITE,ALTA,NEVOA_NUBLADO,OUTONO
13219,2012-07-09,3,1,7,23,False,1,True,2,0.7,0.6515,0.65,0.1045,22,109,131,NOITE,MEDIA,NEVOA_NUBLADO,OUTONO
13220,2012-07-10,3,1,7,0,False,2,True,1,0.7,0.6515,0.7,0.0896,16,53,69,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13221,2012-07-10,3,1,7,1,False,2,True,1,0.7,0.6667,0.74,0.1343,0,15,15,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13222,2012-07-10,3,1,7,2,False,2,True,1,0.7,0.6667,0.74,0.1343,1,15,16,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13223,2012-07-10,3,1,7,3,False,2,True,1,0.68,0.6364,0.79,0.0,0,3,3,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13224,2012-07-10,3,1,7,4,False,2,True,1,0.68,0.6364,0.79,0.1343,0,4,4,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13225,2012-07-10,3,1,7,5,False,2,True,1,0.66,0.6061,0.83,0.1343,3,39,42,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13226,2012-07-10,3,1,7,6,False,2,True,2,0.68,0.6364,0.79,0.1045,4,183,187,MANHA,MEDIA,NEVOA_NUBLADO,OUTONO
13227,2012-07-10,3,1,7,7,False,2,True,2,0.7,0.6667,0.74,0.1045,31,489,520,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
13228,2012-07-10,3,1,7,8,False,2,True,1,0.72,0.697,0.74,0.1343,34,615,649,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13229,2012-07-10,3,1,7,9,False,2,True,1,0.74,0.697,0.66,0.1343,47,284,331,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13230,2012-07-10,3,1,7,10,False,2,True,1,0.76,0.7121,0.62,0.194,56,134,190,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13231,2012-07-10,3,1,7,11,False,2,True,1,0.8,0.7273,0.46,0.194,92,157,249,MANHA,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13232,2012-07-10,3,1,7,12,False,2,True,1,0.8,0.7121,0.41,0.1343,69,203,272,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13233,2012-07-10,3,1,7,13,False,2,True,1,0.82,0.7273,0.38,0.194,77,203,280,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13234,2012-07-10,3,1,7,14,False,2,True,1,0.82,0.7273,0.38,0.1642,71,171,242,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13235,2012-07-10,3,1,7,15,False,2,True,1,0.8,0.7121,0.41,0.2239,77,188,265,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13236,2012-07-10,3,1,7,16,False,2,True,1,0.8,0.7273,0.43,0.2239,89,346,435,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13237,2012-07-10,3,1,7,17,False,2,True,1,0.78,0.7121,0.49,0.194,103,769,872,TARDE,ALTA,LIMPO_POUCAS_NUVENS,OUTONO
13238,2012-07-10,3,1,7,18,False,2,True,3,0.7,0.6667,0.74,0.2239,70,749,819,NOITE,ALTA,CHUVA_NEVE_LEVE,OUTONO
13239,2012-07-10,3,1,7,19,False,2,True,3,0.7,0.6667,0.74,0.2239,55,359,414,NOITE,ALTA,CHUVA_NEVE_LEVE,OUTONO
13240,2012-07-10,3,1,7,20,False,2,True,3,0.64,0.5758,0.83,0.2239,9,75,84,NOITE,MEDIA,CHUVA_NEVE_LEVE,OUTONO
13241,2012-07-10,3,1,7,21,False,2,True,3,0.64,0.5758,0.89,0.1045,7,83,90,NOITE,MEDIA,CHUVA_NEVE_LEVE,OUTONO
13242,2012-07-10,3,1,7,22,False,2,True,2,0.64,0.5758,0.83,0.1343,14,125,139,NOITE,MEDIA,NEVOA_NUBLADO,OUTONO
13243,2012-07-10,3,1,7,23,False,2,True,2,0.64,0.5758,0.89,0.1045,29,74,103,NOITE,MEDIA,NEVOA_NUBLADO,OUTONO
13244,2012-07-11,3,1,7,0,False,3,True,2,0.66,0.6061,0.83,0.1343,6,38,44,MADRUGADA,BAIXA,NEVOA_NUBLADO,OUTONO
13245,2012-07-11,3,1,7,1,False,3,True,1,0.64,0.5758,0.89,0.0,3,11,14,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13246,2012-07-11,3,1,7,2,False,3,True,1,0.64,0.5758,0.89,0.0,0,5,5,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13247,2012-07-11,3,1,7,3,False,3,True,1,0.64,0.5758,0.89,0.1343,0,5,5,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13248,2012-07-11,3,1,7,4,False,3,True,1,0.64,0.5758,0.89,0.1343,1,6,7,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13249,2012-07-11,3,1,7,5,False,3,True,1,0.64,0.5758,0.89,0.0,5,36,41,MADRUGADA,BAIXA,LIMPO_POUCAS_NUVENS,OUTONO
13250,2012-07-11,3,1,7,6,False,3,True,1,0.64,0.5758,0.89,0.1343,17,168,185,MANHA,MEDIA,LIMPO_POUCAS_NUVENS,OUTONO
13251,2012-07-11,3,1,7,7,False,3,True,2,0.66,0.6061,0.83,0.1045,26,471,497,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
13252,2012-07-11,3,1,7,8,False,3,True,2,0.68,0.6364,0.79,0.1642,30,644,674,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
13253,2012-07-11,3,1,7,9,False,3,True,2,0.7,0.6667,0.74,0.1343,30,298,328,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
13254,2012-07-11,3,1,7,10,False,3,True,2,0.72,0.6818,0.62,0.1343,47,148,195,MANHA,MEDIA,NEVOA_NUBLADO,OUTONO
13255,2012-07-11,3,1,7,11,False,3,True,2,0.76,0.7121,0.58,0.1343,56,173,229,MANHA,ALTA,NEVOA_NUBLADO,OUTONO
